Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-10188762-0;09/04/2020 10:55;RUA JADER MOURA, Nº 235 - SIMAO DA CUNHA - ABAETE;-191.546.717;-45.443.148;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:31
2020-10188759-6;09/04/2020 10:56;PRACA DOS FERROVIARIOS, Nº S/N - ESPLANADA - DIVINOPOLIS;-201.520.627;-448.922.996;E01265 - ATENTAR CONTRA A SEGURANCA DE SERV. UTIL. PUBL (C) (Prioridade: 2 - Média);139 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;09/04/2020 12:28
2020-10190295-0;09/04/2020 13:51;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:31
2020-10190470-8;09/04/2020 14:06;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:31
2020-10190589-0;09/04/2020 14:18;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 29 - CENTRO - SERRA DA SAUDADE;-194.396.661;-457.908.549;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:32
2020-10191104-5;09/04/2020 14:54;RODOVIA MG 050, Km 202 - QUILOMBO - FORMIGA;-204.353.189;-45.452.762;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);2 PEL MAMB/7 CIA PM MAMB/BPM MAMB;29567;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;09/04/2020 15:04
2020-10191559-5;09/04/2020 15:26;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;09/04/2020 17:04
2020-10194213-7;09/04/2020 18:37;AVENIDA DONA EUGENIA, Nº 176 - CENTRO - QUARTEL GERAL;-19.273.518;-455.571.284;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683 / 25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:33
2020-10194807-1;09/04/2020 19:24;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;T.SOCRATES;Não;Não;Não;RAT;Classificada;09/04/2020 23:48
2020-10194970-2;09/04/2020 19:35;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 03:55
2020-10196133-0;09/04/2020 21:07;AVENIDA FRANCISCO CAMPOS, Nº 390 - ESTRELA DO INDAIA;-195.223.068;-4.578.415;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 03:55
2020-10201878-3;10/04/2020 09:19;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;10/04/2020 15:36
2020-10203678-5;10/04/2020 13:32;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360 / 25683;Não;Não;Não;RAT;Classificada;10/04/2020 18:31
2020-10204170-6;10/04/2020 14:20;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;RAT;Classificada;10/04/2020 18:31
2020-10207162-4;10/04/2020 18:27;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:34
2020-10207891-4;10/04/2020 19:23;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;10/04/2020 19:23
2020-10208593-1;10/04/2020 20:13;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;10/04/2020 20:14
2020-10209310-0;10/04/2020 21:07;RUA DOM PEDRO II, Nº 1155 - SAO JOAO - ABAETE;-191.496.375;-454.553.774;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 21:08
2020-10209745-3;10/04/2020 21:44;AVENIDA JONAS PIRES, Nº 100 - OSWALDO SOARES COSTA - DORES DO INDAIA;-19.471.011;-455.968.107;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;10/04/2020 21:45
2020-10213665-0;11/04/2020 07:11;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;29018;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 13:29
2020-10214080-1;11/04/2020 08:03;AVENIDA ABILIO MACHADO, Nº 48 - SAGRADO CORACAO DE JESUS - FORMIGA;-204.612.688;-454.360.262;Y02999 - OUTRAS OPERACAO COMBATE AO CRIME ORGANIZADO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;21848 / 21933;Não;Não;Não;RAT;Classificada;11/04/2020 11:58
2020-10214088-3;11/04/2020 08:08;RUA LASSANCE CUNHA, Nº 79 - NOSSA SENHORA DE LOURDES - FORMIGA;-204.728.524;-454.246.498;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;21933;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 11:58
2020-10214300-6;11/04/2020 08:31;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;20071;Não;Sim;Não;RAT;Classificada;11/04/2020 16:31
2020-10214447-4;11/04/2020 09:01;AVENIDA VEREADOR JOSE HIGINO FILHO, Nº S/N - JOSE HONORATO DE CASTRO - FORMIGA;-204.745.999;-454.128.775;Y02999 - OUTRAS OPERACAO COMBATE AO CRIME ORGANIZADO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;21933;Não;Não;Não;RAT;Classificada;11/04/2020 11:58
2020-10215846-5;11/04/2020 12:00;RUA GETULIO VARGAS, Nº 477 - CENTRO - ARCOS;-202.871.567;-455.395.731;E99000 - OUTRAS INFRACOES C/A INCOLUMIDADE/PAZ PUBLICA (C) (Prioridade: 3 - Baixa);241 CIA PM/63 BPM/7 RPM;21031;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 14:51
2020-10216568-0;11/04/2020 13:45;PRACA PCA WALDEMAR ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.689.994;-456.078.681;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;11/04/2020 16:10
2020-10219703-0;11/04/2020 18:12;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;11/04/2020 18:13
2020-10220761-3;11/04/2020 19:21;POVOADO ROCINHA, Nº S/N - CLAUDIO;-20.432.861;-44.731.028;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;21235;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 19:31
2020-10220898-8;11/04/2020 19:30;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 19:30
2020-10221207-0;11/04/2020 19:54;RUA MOACIR JOSE LEITE, Nº 201 - SANTA CLARA - DIVINOPOLIS;-201.274.038;-448.819.956;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28879;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 21:02
2020-10221664-2;11/04/2020 20:24;RUA LUIZ MACHADO, Nº 50 - CENTRO - SERRA DA SAUDADE;-194.391.605;-457.935.351;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;11/04/2020 20:28
2020-10221753-0;11/04/2020 20:29;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;11/04/2020 20:29
2020-10228180-4;12/04/2020 06:22;RUA AIMORES, Nº 506 - SAO JOSE - DORES DO INDAIA;-194.525.227;-45.590.916;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;12/04/2020 18:03
2020-10230705-9;12/04/2020 13:08;RUA NILO MACIEL, Nº 241 - PONTE FUNDA - DIVINOPOLIS;-201.563.125;-448.623.781;A02000 - ATRITO VERBAL (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28693-PV / 28641;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;12/04/2020 15:23
2020-10232739-1;12/04/2020 16:24;AVENIDA DOUTOR GUIDO, Nº 609 - CENTRO - ABAETE;-191.557.986;-454.489.883;B01139 - DIFAMACAO (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/04/2020 09:38
2020-10233925-1;12/04/2020 18:02;RUA LUIZ MACHADO, Nº 53 - CENTRO - SERRA DA SAUDADE;-194.392.911;-457.936.187;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20980;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/04/2020 09:36
2020-10235023-6;12/04/2020 19:25;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/04/2020 09:55
2020-10236584-9;12/04/2020 21:29;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.687.678;-456.078.036;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;13/04/2020 09:55
2020-10240555-4;13/04/2020 08:47;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;COPOM;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/04/2020 18:03
2020-10240674-3;13/04/2020 08:58;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;13/04/2020 13:25
2020-10240756-6;13/04/2020 09:07;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20718 / PM1348317 / 28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/04/2020 19:10
2020-10241143-2;13/04/2020 09:44;PRACA GETULIO VARGAS, Nº S/N - CENTRO - FORMIGA;-204.630.544;-45.429.481;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CAP-ALISSO;Não;Não;Não;RAT;Classificada;13/04/2020 16:54
2020-10241181-1;13/04/2020 09:46;RUA PADRE LUIZ GONZAGA, Nº 661 - CENTRO - QUARTEL GERAL;-192.738.799;-455.570.932;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/04/2020 19:10
2020-10241231-8;13/04/2020 09:52;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;PM1343680;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/04/2020 19:12
2020-10243438-7;13/04/2020 14:18;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;15/04/2020 09:15
2020-10246740-9;13/04/2020 19:07;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;13/04/2020 19:14
2020-10248642-0;13/04/2020 22:16;AVENIDA FRANCISCO CAMPOS, Nº 256 - CENTRO - ESTRELA DO INDAIA;-195.221.848;-457.852.219;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;14/04/2020 03:51
2020-10250453-0;14/04/2020 04:21;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;T.VALADAO;Não;Não;Não;RAT;Classificada;14/04/2020 04:59
2020-10251597-6;14/04/2020 08:32;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CMD-63BPM;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/04/2020 18:07
2020-10251660-0;14/04/2020 08:35;AVENIDA JONAS PIRES, Nº 100 - OSWALDO SOARES COSTA - DORES DO INDAIA;-19.471.011;-455.968.107;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;15/04/2020 08:47
2020-10252450-3;14/04/2020 09:54;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/EM7RPM/7 RPM;TEN-CELSO;Não;Não;Não;RAT;Classificada;14/04/2020 23:24
2020-10252593-0;14/04/2020 10:04;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TENLEAL019;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 07:10
2020-10252933-7;14/04/2020 10:36;RUA MINAS GERAIS, Nº 700 - CENTRO - BIQUINHAS;-187.815.633;-455.071.635;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 08:50
2020-10252936-5;14/04/2020 10:36;RUA MINAS GERAIS, Nº 700 - CENTRO - BIQUINHAS;-187.815.633;-455.071.635;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21351;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 08:47
2020-10253074-9;14/04/2020 10:47;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 110 - CENTRO - SERRA DA SAUDADE;-194.397.127;-457.923.303;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 08:49
2020-10253982-8;14/04/2020 12:27;RUA BENEDITO VALADARES, Nº S/N - CENTRO - PARA DE MINAS;-198.613.965;-44.608.223;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;25657;Não;Não;Não;RAT;Classificada;14/04/2020 17:42
2020-10256973-3;14/04/2020 16:29;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 08:49
2020-10257251-4;14/04/2020 16:47;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 08:48
2020-10259551-9;14/04/2020 19:49;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 01:11
2020-10260029-4;14/04/2020 20:28;RUA AIMORES, Nº 506 - SAO JOSE - DORES DO INDAIA;-194.525.227;-45.590.916;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;26057;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 01:12
2020-10263811-1;15/04/2020 08:01;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;PM1750389;Não;Não;Não;RAT;Classificada;15/04/2020 18:54
2020-10263819-3;15/04/2020 08:04;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;17850;Não;Não;Não;RAT;Classificada;15/04/2020 13:05
2020-10264167-0;15/04/2020 08:39;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28586;Não;Não;Não;RAT;Classificada;15/04/2020 16:46
2020-10264154-8;15/04/2020 08:39;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);7 RPM;HT-01;Não;Não;Não;RAT;Classificada;15/04/2020 13:08
2020-10264219-1;15/04/2020 08:47;AVENIDA FERNAO DIAS, Nº 66 - SANTA HELENA - LAGOA DA PRATA;-200.319.835;-455.368.006;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;PM1213214;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 12:33
2020-10264613-3;15/04/2020 09:23;AVENIDA PRIMEIRO DE JUNHO, Nº 200 - CENTRO - DIVINOPOLIS;-201.466.983;-448.877.767;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);7 RPM;22789;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 09:57
2020-10264788-7;15/04/2020 09:46;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;PM1750389;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 18:53
2020-10265564-5;15/04/2020 10:51;AVENIDA PRESIDENTE TANCREDO NEVES, Nº 473 - CENTRO - SAO GONCALO DO PARA;-199.857.067;-448.582.164;A19000 - REUNIAO COMUNITARIA / ENTIDADES DIVERSAS (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28086;Não;Não;Não;RAT;Classificada;15/04/2020 11:46
2020-10265713-3;15/04/2020 11:07;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;PM1750389;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 18:53
2020-10265883-3;15/04/2020 11:23;AVENIDA FERNAO DIAS, Nº 66 - SANTA HELENA - LAGOA DA PRATA;-200.319.835;-455.368.006;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;26973;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 12:34
2020-10267268-3;15/04/2020 13:59;TREVO BR 262 KM 406 - MG 431 PROXIMO AO QUARTEL PM, Nº S/N - PARA DE MINAS;-198.811.441;-446.130.708;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;PM1651124;Não;Não;Não;RAT;Classificada;15/04/2020 17:25
2020-10268345-8;15/04/2020 15:16;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;15/04/2020 18:53
2020-10269211-7;15/04/2020 16:16;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;RAT;Classificada;15/04/2020 18:54
2020-10269258-0;15/04/2020 16:24;AVENIDA FRANCISCO CAMPOS, Nº 5 - CENTRO - ESTRELA DO INDAIA;-195.215.974;-457.872.998;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 18:54
2020-10271028-3;15/04/2020 18:57;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;RAT;Classificada;15/04/2020 18:57
