Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-10637886-2;12/05/2020 21:29;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;DUPLICADA;Classificada;12/05/2020 21:48
2020-10638077-0;12/05/2020 21:43;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.687.678;-456.078.036;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/05/2020 00:09
2020-10638108-2;12/05/2020 21:46;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/05/2020 00:09
2020-10641060-6;13/05/2020 07:49;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº 25 - DORES DO INDAIA;-194.694.915;-45.608.005;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;26057;Não;Não;Não;RAT;Classificada;13/05/2020 07:49
2020-10641166-7;13/05/2020 08:02;PRACA MATRIZ, Nº S/N - CENTRO - BOM DESPACHO;-197.371.667;-45.251.554;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;19946 / 19946;Não;Não;Não;RAT;Classificada;13/05/2020 14:17
2020-10641791-1;13/05/2020 09:02;PRACA MATRIZ, Nº S/N - CENTRO - BOM DESPACHO;-197.371.667;-45.251.554;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;13/05/2020 14:12
2020-10641906-1;13/05/2020 09:14;AVENIDA FRANCISCO CAMPOS, Nº 72 - ESTRELA DO INDAIA;-195.219.839;-45.787.028;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;13/05/2020 09:15
2020-10641970-0;13/05/2020 09:16;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;26057;Não;Não;Não;RAT;Classificada;13/05/2020 09:16
2020-10642002-5;13/05/2020 09:19;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;RAT;Classificada;13/05/2020 09:21
2020-10642043-2;13/05/2020 09:24;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;23123;Não;Não;Não;RAT;Classificada;13/05/2020 09:24
2020-10642891-1;13/05/2020 10:38;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;RAT;Classificada;13/05/2020 10:39
2020-10643053-1;13/05/2020 10:54;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 29 - CENTRO - SERRA DA SAUDADE;-194.396.661;-457.908.549;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;13/05/2020 10:55
2020-10644305-8;13/05/2020 13:07;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;CADAUGUSTO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/05/2020 15:53
2020-10645803-0;13/05/2020 14:58;AVENIDA FRANCISCO CAMPOS, Nº 767 - CENTRO - DORES DO INDAIA;-194.625.391;-456.035.738;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;13/05/2020 15:01
2020-10646945-0;13/05/2020 16:15;RUA LUIZ ALFREDO RICARDO, Nº 9 - CENTRO - SERRA DA SAUDADE;-194.388.443;-457.947.033;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;13/05/2020 16:15
2020-10647205-0;13/05/2020 16:29;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;13/05/2020 16:30
2020-10647439-0;13/05/2020 16:44;FAZENDA CACHOEIRA, Nº S/N - ESTRELA DO INDAIA;-196.016.667;-458.058.333;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;13/05/2020 16:46
2020-10649102-8;13/05/2020 18:41;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/05/2020 09:21
2020-10649545-9;13/05/2020 19:14;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;14/05/2020 09:20
2020-10650362-6;13/05/2020 20:19;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;14/05/2020 08:31
2020-10654471-3;14/05/2020 07:42;PRACA IRMA ALBUQUERQUE, Nº S/N - CENTRO - BOM DESPACHO;-197.337.204;-452.507.341;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;23016;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/05/2020 17:50
2020-10654551-0;14/05/2020 07:52;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;CAP-ALVES / CAP-ALVES;Não;Sim;Não;RAT;Classificada;14/05/2020 12:54
2020-10654542-0;14/05/2020 07:52;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;14/05/2020 18:37
2020-10654592-8;14/05/2020 07:55;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21006 - VISITA DE CADASTRO OU CONVITE PARA OUTRAS REDES DE PROTECAO (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/05/2020 18:37
2020-10656228-6;14/05/2020 10:26;RUA JADER MOURA, Nº 242 - CENTRO - ABAETE;-19.156.472;-454.444.653;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/05/2020 18:36
2020-10660425-0;14/05/2020 14:32;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 108 - CENTRO - SERRA DA SAUDADE;-194.399.843;-457.920.997;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/05/2020 18:36
2020-10660884-8;14/05/2020 15:01;PRACA PREFEITO MARIO CARNEIRO, Nº 25 - CENTRO - DORES DO INDAIA;-194.610.711;-456.026.076;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/05/2020 18:35
2020-10661279-6;14/05/2020 15:29;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/05/2020 18:35
2020-10662712-3;14/05/2020 17:07;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;MAJ-SIMOES;Não;Não;Não;RAT;Classificada;14/05/2020 22:14
2020-10663112-1;14/05/2020 17:34;RUA GOIAS / AVENIDA PARANA - DIVINOPOLIS;-201.427.467;-448.984.998;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;24229 / 26498;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/05/2020 18:49
2020-10666095-0;14/05/2020 21:26;RUA DOM PEDRO I, Nº 161 - CENTRO - ESTRELA DO INDAIA;-195.189.251;-457.936.389;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/05/2020 05:07
2020-10666487-0;14/05/2020 22:02;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/05/2020 05:07
2020-10669645-6;15/05/2020 07:53;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/05/2020 08:55
2020-10669973-5;15/05/2020 08:23;AVENIDA BANDEIRANTES, Nº 1190 - PARQUE INDUSTRIAL MARCELINO CORRADI - CLAUDIO;-20.436.099;-44.777.973;W98011 - SOLICITACAO DE APOIO (C) (Prioridade: 1 - Alta);139 CIA PM/23 BPM/7 RPM;28884;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/05/2020 08:53
2020-10669964-4;15/05/2020 08:23;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701 / 18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/05/2020 17:16
2020-10670246-8;15/05/2020 08:54;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº 25 - DORES DO INDAIA;-194.694.915;-45.608.005;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;15/05/2020 10:16
2020-10670455-8;15/05/2020 09:13;AVENIDA PRESIDENTE TANCREDO NEVES, Nº 135 - CENTRO - CLAUDIO;-204.442.439;-447.644.314;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;RAT;Classificada;15/05/2020 13:04
2020-10671143-0;15/05/2020 10:15;AVENIDA FRANCISCO CAMPOS, Nº 767 - CENTRO - DORES DO INDAIA;-194.625.391;-456.035.738;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;15/05/2020 17:16
2020-10672469-3;15/05/2020 12:40;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;TENCAMILO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/05/2020 19:21
2020-10674248-5;15/05/2020 15:05;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701 / 25701;Não;Não;Não;DUPLICADA;Classificada;15/05/2020 17:15
2020-10675257-1;15/05/2020 16:10;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/05/2020 17:16
2020-10677010-0;15/05/2020 18:13;RUA AFONSO PENA, Nº 53 - BELA VISTA - NOVA SERRANA;-198.790.316;-449.824.019;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);60 BPM/7 RPM;RP2-29296;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/05/2020 18:47
2020-10677868-6;15/05/2020 19:19;AVENIDA VEREADOR JOSE HIGINO FILHO, Nº 300 - NOSSA SENHORA DE LOURDES - FORMIGA;-204.723.439;-454.180.848;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;WANDERSON;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/05/2020 23:34
2020-10679706-5;15/05/2020 21:39;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;15/05/2020 22:23
2020-10682791-2;16/05/2020 01:43;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;ZEUS;Não;Não;Não;RAT;Classificada;16/05/2020 06:05
2020-10682970-1;16/05/2020 02:02;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TEN-CASTRO;Não;Não;Não;RAT;Classificada;16/05/2020 05:23
2020-10689963-4;16/05/2020 17:15;RUA FRANCISCO SOUTO, Nº 117 - JARDIM DOS ANJOS - BOM DESPACHO;;;A05000 - AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA (C) (Prioridade: 1 - Alta);COPOM/7 BPM/7 RPM;28072 / 28867;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/05/2020 21:59
2020-10690194-9;16/05/2020 17:32;RUA MATO GROSSO, Nº 160 - CENTRO - CARMO DO CAJURU;-201.907.221;-447.635.545;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);3 PEL/142 CIA PM/23 BPM/7 RPM;25669-CJ;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/05/2020 21:01
2020-10690197-7;16/05/2020 17:34;POVOADO CORREGO DO PAIOL, Nº S/N - DIVINOPOLIS;-201.957.855;-448.676.485;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28686-BSC;Não;Não;Não;RAT;Classificada;16/05/2020 19:38
2020-10691451-5;16/05/2020 19:06;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;18/05/2020 06:52
2020-10691615-0;16/05/2020 19:18;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;18/05/2020 06:53
2020-10692480-9;16/05/2020 20:17;RUA PROFESSOR ISAURO FERREIRA, Nº 410 - PORTO VELHO - DIVINOPOLIS;-201.490.609;-448.840.064;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28686-BSC;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/05/2020 21:32
2020-10692541-1;16/05/2020 20:21;RUA OLEGARIO MACIEL, Nº 419 - OLEGARIO MACIEL - BOM DESPACHO;-197.311.703;-452.578.908;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/05/2020 20:54
2020-10692603-7;16/05/2020 20:25;RUA MAESTRO JOSE FLORIANO, Nº 366 - ESPLANADA - BOM DESPACHO;-197.240.884;-452.514.621;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587 / 28735;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/05/2020 21:05
2020-10693595-6;16/05/2020 21:37;RUA AIMORES, Nº 506 - SAO JOSE - DORES DO INDAIA;-194.525.227;-45.590.916;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;18/05/2020 06:53
2020-10694882-3;16/05/2020 23:08;RUA GERALDO GOMES, Nº 2 - ESTRELA DO INDAIA;-195.194.633;-457.940.872;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;18/05/2020 06:52
2020-10695511-7;16/05/2020 23:50;POVOADO CACHOEIRINHA, Nº S/N - DIVINOPOLIS;-200.884.727;-449.382.603;A07000 - COBERTURA POLICIAL (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28793 / 28703 / 29303;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/05/2020 00:55
2020-10696383-4;17/05/2020 00:44;AVENIDA ANTONIO OLIMPIO DE MORAIS, Nº 870 - CENTRO - DIVINOPOLIS;-201.405.573;-44.887.255;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28880;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/05/2020 00:53
2020-10697631-0;17/05/2020 02:26;RUA PACIFICO PINTO FONSECA, Nº 285 - PROLONGAMENTO BOM PASTOR - DIVINOPOLIS;-201.121.692;-448.805.614;E08042 - PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28703;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/05/2020 04:39
2020-10697832-1;17/05/2020 02:52;RUA ERICO VERISSIMO, Nº 2071 - SAO JUDAS TADEU - DIVINOPOLIS;-201.637.279;-449.102.517;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28793;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/05/2020 05:54
2020-10700357-1;17/05/2020 10:40;AVENIDA ANTONIO NETO, Nº 2426 - MANOEL VALINHAS - DIVINOPOLIS;-201.285.626;-44.876.356;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28655;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/05/2020 13:38
2020-10700407-8;17/05/2020 10:49;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/05/2020 17:38
2020-10701238-8;17/05/2020 12:38;AVENIDA FRANCISCO CAMPOS, Nº 767 - CENTRO - DORES DO INDAIA;-194.625.391;-456.035.738;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/05/2020 17:39
2020-10704927-0;17/05/2020 17:54;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;HT-COVID;Não;Não;Não;RAT;Classificada;17/05/2020 23:34
2020-10705911-5;17/05/2020 19:02;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347 / 25683;Não;Não;Não;RAT;Classificada;17/05/2020 20:23
2020-10706017-6;17/05/2020 19:10;RUA AIMORES, Nº 8 - SAO JOSE - DORES DO INDAIA;-194.550.598;-455.952.176;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;17/05/2020 20:23
2020-10707575-0;17/05/2020 21:07;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927 / 25701;Não;Não;Não;RAT;Classificada;17/05/2020 23:20
2020-10708217-6;17/05/2020 22:01;AVENIDA SANTOS DUMONT, Nº 448 - SAO CRISTOVAO - PARA DE MINAS;-198.489.077;-44.608.698;G01331 - DESACATO (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;28472 / 18501;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/05/2020 05:14
2020-10711182-1;18/05/2020 06:59;RUA AIMORES, Nº 506 - SAO JOSE - DORES DO INDAIA;-194.525.227;-45.590.916;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;18/05/2020 06:59
2020-10711184-7;18/05/2020 07:00;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;18/05/2020 07:00
2020-10711985-6;18/05/2020 08:31;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CAPALISSON;Não;Não;Não;RAT;Classificada;18/05/2020 13:13
2020-10712480-5;18/05/2020 09:17;RUA TABATINGA, Nº 542 - CONJUNTO HABITACIONAL GERALDO SABIA - BOM DESPACHO;-197.411.158;-452.417.478;G01330 - DESOBEDIENCIA (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28735;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/05/2020 15:18
2020-10713075-2;18/05/2020 10:11;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/EM7RPM/7 RPM;HT100;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/05/2020 13:43
2020-10713259-5;18/05/2020 10:29;RUA OITO, Nº 112 - CONJUNTO HABITACIONAL DONA BRANCA - BOM DESPACHO;-197.513.571;-452.742.522;G01330 - DESOBEDIENCIA (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28735 / 20891;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/05/2020 15:18
2020-10713297-4;18/05/2020 10:35;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;18/05/2020 10:36
