Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-11070890-1;13/06/2020 09:08;RUA DOUTOR ANTONIO AMADOR, Nº 425 - CENTRO - ABAETE;-191.546.628;-454.493.062;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;23123;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 10:34
2020-11071578-8;13/06/2020 10:14;AVENIDA FRANCISCO CAMPOS, Nº 770 - CENTRO - DORES DO INDAIA;-194.622.149;-456.030.773;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 10:34
2020-11073692-4;13/06/2020 14:14;AVENIDA GETULIO VARGAS, Nº 247 - CENTRO - ABAETE;-191.556.608;-454.463.254;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;23123;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 10:33
2020-11076264-7;13/06/2020 17:03;RUA ANTONIO JOSE PEREIRA, Nº 385 - CENTRO - ABAETE;-19.158.129;-454.488.348;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;23123;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 10:34
2020-11077122-8;13/06/2020 17:54;RUA PADRE JOSE LUIZ, Nº 440 - SAO MARCOS - NOVA SERRANA;-198.727.324;-449.898.315;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);60 BPM/7 RPM;RP02-28877;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/06/2020 18:45
2020-11077479-9;13/06/2020 18:16;RUA FORTALEZA, Nº 91 - SAO SEBASTIAO - DIVINOPOLIS;-201.266.665;-448.863.726;A07000 - COBERTURA POLICIAL (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28881;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;13/06/2020 18:47
2020-11078082-0;13/06/2020 18:56;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 03:23
2020-11078931-0;13/06/2020 19:50;AVENIDA FRANCISCO CAMPOS, Nº 256 - CENTRO - ESTRELA DO INDAIA;-195.221.848;-457.852.219;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 03:23
2020-11081356-2;13/06/2020 22:22;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 05:57
2020-11082885-9;14/06/2020 00:01;PRACA DOUTOR CANUTO, Nº 45 - CENTRO - ABAETE;-191.554.421;-454.468.721;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 05:56
2020-11087984-8;14/06/2020 10:36;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 330 - CENTRO - SERRA DA SAUDADE;-194.394.208;-45.792.991;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 17:15
2020-11088246-2;14/06/2020 11:07;AVENIDA FRANCISCO CAMPOS, Nº 25 - CENTRO - DORES DO INDAIA;-194.681.017;-456.070.415;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 16:01
2020-11091036-8;14/06/2020 15:39;AVENIDA FRANCISCO CAMPOS, Nº 606 - CENTRO - DORES DO INDAIA;-194.637.675;-456.040.594;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 16:00
2020-11093933-1;14/06/2020 18:44;RUA PARAISO, Nº 785 - LEBLON - CLAUDIO;-20.432.695;-447.670.995;A05000 - AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA (C) (Prioridade: 1 - Alta);139 CIA PM/23 BPM/7 RPM;28884;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;14/06/2020 19:38
2020-11094503-8;14/06/2020 19:20;AVENIDA FRANCISCO CAMPOS, Nº 707 - CENTRO - DORES DO INDAIA;-194.630.486;-456.038.446;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/06/2020 08:50
2020-11095266-0;14/06/2020 20:11;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;15/06/2020 08:47
2020-11099520-4;15/06/2020 07:04;PRACA PCA WALDEMAR ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.689.994;-456.078.681;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;15/06/2020 17:14
2020-11101020-8;15/06/2020 09:26;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/EM7RPM/7 RPM;CHEFE;Não;Não;Não;RAT;Classificada;15/06/2020 16:59
2020-11101231-3;15/06/2020 09:45;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;15/06/2020 17:14
2020-11101390-7;15/06/2020 09:58;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;RAT;Classificada;15/06/2020 17:13
2020-11101424-7;15/06/2020 10:01;PRACA GETULIO VARGAS, Nº S/N - CENTRO - DORES DO INDAIA;-194.603.514;-456.018.668;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;15/06/2020 17:13
2020-11102433-3;15/06/2020 11:17;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº S/N - CENTRO - SERRA DA SAUDADE;-194.394.768;-457.918.681;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;15/06/2020 17:13
2020-11103560-6;15/06/2020 13:04;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;RAT;Classificada;16/06/2020 09:10
2020-11103687-7;15/06/2020 13:16;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;15/06/2020 17:13
2020-11104115-9;15/06/2020 13:52;AVENIDA FRANCISCO CAMPOS, Nº 3 - CENTRO - DORES DO INDAIA;-194.684.375;-456.072.907;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;15/06/2020 17:13
2020-11110050-0;15/06/2020 20:19;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;16/06/2020 09:11
2020-11110949-1;15/06/2020 21:42;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 09:11
2020-11113736-7;16/06/2020 08:03;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 17:44
2020-11113890-7;16/06/2020 08:16;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 17:03
2020-11114358-7;16/06/2020 09:03;AVENIDA SIMAO DA CUNHA, Nº 540 - CENTRO - ABAETE;-191.538.822;-454.457.617;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 17:44
2020-11114992-2;16/06/2020 09:57;PRACA PREFEITO MARIO CARNEIRO, Nº 26 - DORES DO INDAIA;-194.615.871;-456.026.163;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 17:03
2020-11115093-0;16/06/2020 10:03;PRACA EX COMBATENTES, Nº 373 - CENTRO - CLAUDIO;-204.454.125;-447.658.572;A19000 - REUNIAO COMUNITARIA / ENTIDADES DIVERSAS (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;PM1303510;Não;Não;Não;RAT;Classificada;16/06/2020 12:02
2020-11115440-1;16/06/2020 10:33;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 29 - CENTRO - SERRA DA SAUDADE;-194.396.661;-457.908.549;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 17:03
2020-11116233-2;16/06/2020 11:46;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 17:03
2020-11116569-3;16/06/2020 12:23;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 17:03
2020-11116938-8;16/06/2020 13:09;RUA LUIZ ALFREDO RICARDO, Nº 9 - CENTRO - SERRA DA SAUDADE;-194.388.443;-457.947.033;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 17:04
2020-11117764-4;16/06/2020 14:13;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 17:04
2020-11118993-7;16/06/2020 15:23;PRACA DOUTOR CANUTO, Nº 45 - CENTRO - ABAETE;-191.554.421;-454.468.721;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/06/2020 17:43
2020-11121228-1;16/06/2020 17:40;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X02000 - FISCALIZACAO (C) (Prioridade: 1 - Alta);50 CIA PM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;17/06/2020 00:22
2020-11122086-4;16/06/2020 18:47;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;16/06/2020 20:45
2020-11122357-0;16/06/2020 19:08;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;16/06/2020 20:45
2020-11123561-1;16/06/2020 20:41;RUA DOM PEDRO I, Nº 326 - CENTRO - ESTRELA DO INDAIA;-195.173.525;-457.929.868;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;16/06/2020 22:00
2020-11127750-6;17/06/2020 08:53;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;17/06/2020 17:45
2020-11128752-7;17/06/2020 10:21;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;RAT;Classificada;17/06/2020 17:45
2020-11129871-1;17/06/2020 11:59;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;17/06/2020 17:45
2020-11129934-0;17/06/2020 12:06;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;23123;Não;Não;Não;RAT;Classificada;17/06/2020 18:08
2020-11130807-0;17/06/2020 13:38;AVENIDA FRANCISCO CAMPOS, Nº 767 - CENTRO - DORES DO INDAIA;-194.625.391;-456.035.738;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;17/06/2020 17:45
2020-11132134-1;17/06/2020 15:07;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;17/06/2020 17:44
2020-11132138-2;17/06/2020 15:08;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/06/2020 17:44
2020-11133695-4;17/06/2020 16:45;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº S/N - CENTRO - SERRA DA SAUDADE;-194.394.768;-457.918.681;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/06/2020 17:44
2020-11137742-4;17/06/2020 21:53;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;17/06/2020 21:54
2020-11138026-1;17/06/2020 22:26;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;17/06/2020 22:27
2020-11141121-0;18/06/2020 08:31;PRACA GETULIO VARGAS, Nº S/N - CENTRO - DORES DO INDAIA;-194.603.514;-456.018.668;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 17:34
2020-11141128-0;18/06/2020 08:36;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 17:34
2020-11144475-0;18/06/2020 13:27;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;19/06/2020 17:34
2020-11144479-0;18/06/2020 13:28;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;19/06/2020 17:34
2020-11144492-9;18/06/2020 13:29;AVENIDA FRANCISCO CAMPOS, Nº 54 - CENTRO - DORES DO INDAIA;-194.679.888;-456.067.461;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 17:33
2020-11146021-3;18/06/2020 15:08;RUA RUBENS DUARTE, Nº 85 - BOA VISTA - NOVA SERRANA;;;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);60 BPM/7 RPM;BSC;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/06/2020 18:28
2020-11146956-9;18/06/2020 16:03;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº 92 - CENTRO - DORES DO INDAIA;-194.687.709;-456.079.772;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 17:33
2020-11151672-0;18/06/2020 21:30;AVENIDA FRANCISCO CAMPOS, Nº 256 - CENTRO - ESTRELA DO INDAIA;-195.221.848;-457.852.219;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 01:46
2020-11151677-4;18/06/2020 21:31;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 01:46
2020-11151693-0;18/06/2020 21:32;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 17:26
2020-11155689-5;19/06/2020 08:45;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 10:48
2020-11156689-0;19/06/2020 10:12;RUA PADRE LUIZ GONZAGA, Nº 432 - CENTRO - QUARTEL GERAL;-192.747.191;-455.577.405;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 10:48
2020-11157329-0;19/06/2020 11:09;PRACA PREFEITO MARIO CARNEIRO, Nº 25 - CENTRO - DORES DO INDAIA;-194.610.711;-456.026.076;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 16:04
2020-11157677-7;19/06/2020 11:41;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 16:09
2020-11161065-4;19/06/2020 16:02;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264 / 25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/06/2020 16:10
2020-11164007-4;19/06/2020 19:13;RUA SANTO ANTONIO DO MONTE, Nº 1095 - CONJUNTO HABITACIONAL DONA BRANCA - BOM DESPACHO;-19.747.234;-452.704.094;X02000 - FISCALIZACAO (C) (Prioridade: 1 - Alta);7 BPM/7 RPM;28586;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/06/2020 02:33
2020-11165597-5;19/06/2020 21:06;AVENIDA FRANCISCO CAMPOS, Nº 256 - CENTRO - ESTRELA DO INDAIA;-195.221.848;-457.852.219;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;19/06/2020 21:07
2020-11172117-8;20/06/2020 10:07;RUA PARAIBA, Nº 50 - CENTRO - DORES DO INDAIA;-194.621.444;-456.016.117;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/06/2020 17:27
2020-11172310-8;20/06/2020 10:22;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;20/06/2020 17:26
2020-11173974-3;20/06/2020 13:43;PRACA DOUTOR AMADOR ALVARES, Nº 151 - CENTRO - ABAETE;-191.573.678;-454.460.844;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;RAT;Classificada;22/06/2020 13:56
2020-11174686-4;20/06/2020 14:47;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/06/2020 17:27
2020-11176630-0;20/06/2020 17:05;RUA GUIMARAES E NUNES, Nº 147 - ARCOS;;;B99000 - OUTROS INFRACOES C/ A PESSOA (C) (Prioridade: 3 - Baixa);241 CIA PM/63 BPM/7 RPM;PM1562206;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/06/2020 18:40
