Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-11549979-0;17/07/2020 14:55;PRACA PCA WALDEMAR ALMEIDA BARBOSA, Nº 25 - CENTRO - DORES DO INDAIA;;;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/07/2020 18:23
2020-11550878-0;17/07/2020 15:51;PRACA DOUTOR AMADOR ALVARES, Nº 151 - CENTRO - ABAETE;-191.573.678;-454.460.844;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/07/2020 18:21
2020-11550935-1;17/07/2020 15:55;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/07/2020 18:23
2020-11553908-5;17/07/2020 19:04;RUA DOUTOR MIGUEL GONTIJO, Nº 7 - CENTRO - BOM DESPACHO;-197.399.534;-452.535.967;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);50 CIA PM/7 BPM/7 RPM;28072;Não;Não;Não;RAT;Classificada;17/07/2020 22:00
2020-11554417-9;17/07/2020 19:35;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;17/07/2020 19:35
2020-11554437-6;17/07/2020 19:39;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;17/07/2020 19:39
2020-11561663-5;18/07/2020 09:34;AVENIDA BELO HORIZONTE, Nº S/N - JOSÉ SEVERINO - IGARATINGA;-199.035.042;-447.035.658;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);3 PEL/19 CIA PM IND/7 RPM;25928;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/07/2020 16:50
2020-11570507-0;18/07/2020 21:53;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/07/2020 05:58
2020-11570889-9;18/07/2020 22:17;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/07/2020 05:58
2020-11579375-0;19/07/2020 14:57;PRACA AFONSO PENA, Nº 30 - CENTRO - PARA DE MINAS;-198.595.084;-446.083.528;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;28471;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/07/2020 16:42
2020-11579708-1;19/07/2020 15:23;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº 26 - CENTRO - DORES DO INDAIA;-194.694.443;-456.076.597;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;19/07/2020 17:47
2020-11584938-0;19/07/2020 21:19;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;19/07/2020 21:19
