UF;MUNICÍPIO;TOTAL;AUTOMÓVEL;BONDE;CAMINHÃO;CAMINHÃO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAFAFORMA;CICLOMOTOR;MICRO-ÔNIBUS;MOTOCICLETA;MOTONETA;ÔNIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEIRA;TRATOR RODAS;TRICICLO;UTILITÁRIO;ANO
MT;JAURU;3103;622;0;133;1;208;67;0;5;2;1824;197;24;0;15;5;0;0;0;0;0;0;2007
MT;JUARA;9763;1952;0;581;53;1099;390;0;20;11;3893;1517;32;0;101;82;1;1;0;0;0;30;2007
MT;JUINA;12850;1966;0;729;85;1082;431;0;4;5;6119;2114;39;0;106;134;1;0;0;0;2;33;2007
MT;JURUENA;1783;188;0;114;13;139;45;0;0;1;881;347;10;0;13;32;0;0;0;0;0;0;2007
MT;JUSCIMEIRA;1915;661;0;97;3;149;57;0;0;5;656;216;39;0;22;7;1;0;0;0;0;2;2007
MT;LAMBARI D'OESTE;951;184;0;58;3;66;33;0;0;1;495;66;20;0;20;5;0;0;0;0;0;0;2007
MT;LUCAS DO RIO VERDE;14581;4571;0;1045;526;1598;530;0;7;23;3179;1907;71;0;175;908;1;2;0;0;0;38;2007
MT;LUCIARA;157;12;0;8;0;14;5;0;0;0;101;14;2;0;1;0;0;0;0;0;0;0;2007
MT;MARCELANDIA;3576;736;0;309;81;366;161;0;2;7;1352;358;10;0;61;131;0;1;0;0;0;1;2007
MT;MATUPA;3767;887;0;302;81;416;165;0;1;4;1232;517;23;0;38;94;0;0;0;0;0;7;2007
MT;MIRASSOL D'OESTE;8754;2515;0;593;55;830;327;0;0;6;2795;1377;54;0;99;92;0;0;0;0;0;11;2007
MT;NOBRES;3139;954;0;207;111;246;108;0;2;8;1029;224;40;0;27;178;0;0;0;0;0;5;2007
MT;NORTELANDIA;1449;508;0;88;12;146;76;0;1;5;433;133;14;0;12;18;0;0;0;1;1;1;2007
MT;NOSSA SENHORA DO LIVRAMENTO;829;319;0;39;2;106;52;0;0;3;238;29;23;0;10;8;0;0;0;0;0;0;2007
MT;NOVA BANDEIRANTES;1676;206;0;99;7;131;48;0;0;1;988;162;14;0;5;14;0;0;0;0;0;1;2007
MT;NOVA BRASILANDIA;604;145;0;27;0;88;31;0;1;1;243;55;9;0;2;1;0;0;0;0;0;1;2007
MT;NOVA CANAA DO NORTE;2697;496;0;162;4;237;72;0;2;1;1423;258;23;0;12;4;0;0;0;0;0;3;2007
MT;NOVA GUARITA;1150;260;0;73;6;101;49;0;0;1;531;104;9;0;7;9;0;0;0;0;0;0;2007
MT;NOVA LACERDA;612;138;0;42;2;35;17;0;0;1;308;46;15;0;2;5;0;0;0;0;0;1;2007
MT;NOVA MARILANDIA;333;93;0;18;1;38;16;0;0;3;136;21;5;0;0;2;0;0;0;0;0;0;2007
MT;NOVA MARINGA;682;173;0;61;18;69;35;0;0;0;220;66;7;0;6;26;0;0;0;0;0;1;2007
MT;NOVA MONTE VERDE;1362;167;0;65;9;111;46;0;0;4;778;171;1;0;3;6;0;0;0;0;0;1;2007
MT;NOVA MUTUM;8613;2688;0;628;353;938;303;0;9;9;2170;837;30;0;87;539;0;0;0;0;1;21;2007
MT;NOVA NAZARE;141;24;0;4;1;11;10;0;0;2;80;5;3;0;0;1;0;0;0;0;0;0;2007
MT;NOVA OLIMPIA;3444;1023;0;219;81;201;91;0;1;17;834;296;70;0;476;132;0;0;0;0;0;3;2007
MT;NOVA SANTA HELENA;571;155;0;46;2;64;18;0;0;1;216;59;7;0;1;2;0;0;0;0;0;0;2007
MT;NOVA UBIRATA;1002;233;0;93;73;93;47;0;0;7;248;68;9;0;7;124;0;0;0;0;0;0;2007
MT;NOVA XAVANTINA;5070;1071;0;258;25;380;170;0;4;9;2265;720;29;0;78;58;0;0;0;0;0;3;2007
MT;NOVO HORIZONTE DO NORTE;651;131;0;35;3;54;22;0;0;0;324;66;11;0;4;1;0;0;0;0;0;0;2007
MT;NOVO MUNDO;996;181;0;68;7;85;38;0;0;1;490;108;6;0;3;8;0;0;0;0;0;1;2007
MT;NOVO SANTO ANTONIO;79;5;0;2;0;11;4;0;0;0;51;2;2;0;2;0;0;0;0;0;0;0;2007
MT;NOVO SAO JOAQUIM;913;93;0;36;8;60;36;0;0;0;564;89;8;0;4;15;0;0;0;0;0;0;2007
MT;PARANAITA;2253;499;0;156;18;212;92;0;0;3;827;360;17;0;24;38;0;0;0;0;0;7;2007
MT;PARANATINGA;4009;814;0;311;90;512;221;0;1;4;1419;462;29;0;18;122;0;0;0;1;2;3;2007
MT;PEDRA PRETA;3673;1181;0;230;121;266;127;0;3;9;1037;432;25;0;20;219;0;0;0;0;0;3;2007
MT;PEIXOTO DE AZEVEDO;4379;974;0;238;6;408;168;0;1;7;1819;659;36;0;37;13;1;0;0;0;0;12;2007
MT;PLANALTO DA SERRA;194;42;0;10;0;16;10;0;0;1;84;26;3;0;1;1;0;0;0;0;0;0;2007
MT;POCONE;4192;1336;0;265;30;404;227;0;2;12;1277;539;20;0;37;37;0;0;0;0;1;5;2007
MT;PONTAL DO ARAGUAIA;603;107;0;9;2;31;14;0;0;0;333;95;0;0;6;4;1;0;0;0;0;1;2007
MT;PONTE BRANCA;109;20;0;5;0;16;8;0;0;1;57;2;0;0;0;0;0;0;0;0;0;0;2007
MT;PONTES E LACERDA;12557;2706;0;707;57;941;389;0;9;16;5302;2050;66;0;226;73;2;1;0;0;0;12;2007
MT;PORTO ALEGRE DO NORTE;935;128;0;26;0;48;30;0;0;4;562;109;20;0;7;1;0;0;0;0;0;0;2007
MT;PORTO DOS GAUCHOS;1266;278;0;91;21;122;60;0;1;4;449;181;6;0;16;36;0;0;0;0;0;1;2007
MT;PORTO ESPERIDIAO;1392;312;0;79;2;161;58;0;0;4;603;125;28;0;16;4;0;0;0;0;0;0;2007
MT;PORTO ESTRELA;328;93;0;12;0;28;10;0;0;2;158;19;4;0;2;0;0;0;0;0;0;0;2007
MT;POXOREO;2202;697;0;88;4;199;89;0;0;8;840;232;25;0;10;10;0;0;0;0;0;0;2007
MT;PRIMAVERA DO LESTE;19073;6419;0;1341;651;1990;698;0;2;47;4184;2182;75;0;283;1140;3;0;0;0;0;58;2007
MT;QUERENCIA;2187;401;0;181;31;238;71;0;0;1;889;269;11;0;22;70;0;0;0;0;0;3;2007
MT;RESERVA DO CABACAL;412;80;0;22;0;18;8;0;0;0;224;55;5;0;0;0;0;0;0;0;0;0;2007
MT;RIBEIRAO CASCALHEIRA;1554;196;0;53;7;143;67;0;1;1;877;186;5;0;8;9;0;0;0;0;0;1;2007
MT;RIBEIRAOZINHO;205;44;0;6;0;23;9;0;0;1;100;11;6;0;5;0;0;0;0;0;0;0;2007
MT;RIO BRANCO;1562;284;0;89;10;106;45;0;0;6;813;160;11;0;16;17;0;0;0;0;0;5;2007
MT;RONDOLANDIA;32;5;0;6;0;5;1;0;0;0;6;0;4;0;4;1;0;0;0;0;0;0;2007
MT;RONDONOPOLIS;75410;23526;0;3153;2541;5650;2293;3;54;111;23037;9720;299;2;682;4111;7;3;0;0;2;216;2007
MT;ROSARIO OESTE;1709;626;0;104;11;158;85;0;1;5;574;91;15;0;24;14;0;0;0;0;0;1;2007
MT;SALTO DO CEU;868;169;0;29;0;53;22;0;0;1;521;64;6;0;2;0;0;0;0;0;0;1;2007
MT;SANTA CARMEN;951;240;0;119;28;111;49;0;0;4;277;61;6;0;9;46;0;0;0;0;0;1;2007
MT;SANTA CRUZ DO XINGU;210;24;0;3;0;13;8;0;0;0;137;22;2;0;0;0;0;0;0;0;0;1;2007
MT;SANTA RITA DO TRIVELATO;322;91;0;33;13;41;16;0;0;1;84;18;6;0;3;16;0;0;0;0;0;0;2007
MT;SANTA TEREZINHA;428;27;0;7;1;16;3;0;0;1;315;44;8;0;3;2;0;0;0;0;0;1;2007
MT;SANTO AFONSO;336;92;0;25;0;25;15;0;0;1;152;22;4;0;0;0;0;0;0;0;0;0;2007
MT;SANTO ANTONIO DO LESTE;431;94;0;51;11;29;12;0;0;1;160;38;10;0;1;24;0;0;0;0;0;0;2007
MT;SANTO ANTONIO DO LEVERGER;1188;572;0;47;3;132;77;0;0;9;275;34;10;0;24;3;0;0;0;0;0;2;2007
MT;SAO FELIX DO ARAGUAIA;1396;178;0;29;0;82;56;0;4;2;729;281;18;0;12;3;0;0;0;0;0;2;2007
MT;SAO JOSE DO POVO;366;96;0;19;0;25;13;0;0;2;172;34;5;0;0;0;0;0;0;0;0;0;2007
MT;SAO JOSE DO RIO CLARO;3464;965;0;243;63;351;170;0;0;7;1168;316;32;0;50;87;2;0;0;0;0;10;2007
MT;SAO JOSE DO XINGU;378;38;0;6;4;16;5;0;0;0;250;45;4;0;2;7;0;0;0;0;0;1;2007
MT;SAO JOSE DOS QUATRO MARCOS;5655;1703;0;372;36;409;177;0;3;7;2082;730;37;0;27;68;0;1;0;0;0;3;2007
MT;SAO PEDRO DA CIPA;530;210;0;20;1;41;15;0;0;3;153;52;16;0;14;5;0;0;0;0;0;0;2007
MT;SAPEZAL;4043;1111;0;336;130;411;132;0;3;4;1176;415;24;0;30;255;1;0;0;0;0;15;2007
MT;SERRA NOVA DOURADA;71;5;0;5;0;11;0;0;0;0;43;6;1;0;0;0;0;0;0;0;0;0;2007
MT;SINOP;42982;13658;0;2509;739;4145;1690;0;101;30;12261;5585;111;1;606;1408;4;2;0;1;2;129;2007
MT;SORRISO;24107;7595;0;1641;950;2864;1076;0;40;28;5047;2669;98;0;347;1636;4;1;0;1;1;109;2007
MT;TABAPORA;1614;286;0;84;11;153;54;0;2;3;753;220;15;0;13;18;0;0;0;0;0;2;2007
MT;TANGARA DA SERRA;26589;9046;0;1630;574;2450;969;0;31;63;7150;3250;177;0;212;971;1;1;0;0;1;63;2007
MT;TAPURAH;2632;715;0;254;57;298;123;0;2;7;718;298;15;0;38;105;0;0;0;0;0;2;2007
MT;TERRA NOVA DO NORTE;3278;915;0;226;28;309;144;0;3;7;1305;272;19;0;14;30;1;0;0;0;0;5;2007
MT;TESOURO;179;50;0;7;1;27;13;0;0;0;61;16;3;0;0;1;0;0;0;0;0;0;2007
MT;TORIXOREU;743;156;0;12;2;101;37;0;0;1;351;74;3;0;1;5;0;0;0;0;0;0;2007
MT;UNIAO DO SUL;796;92;0;76;26;59;34;0;0;0;320;118;3;0;27;40;0;0;0;0;0;1;2007
MT;VALE DE SAO DOMINGOS;357;62;0;15;0;19;9;0;0;1;223;21;7;0;0;0;0;0;0;0;0;0;2007
MT;VARZEA GRANDE;65948;30506;0;3479;922;4678;2775;0;38;196;16148;4045;374;0;1200;1458;10;4;0;1;8;106;2007
MT;VERA;2499;737;0;244;79;242;105;0;0;4;668;250;14;0;31;117;1;0;0;0;0;7;2007
MT;VILA BELA DA SANTISSIMA TRINDA;1473;273;0;70;1;127;43;0;1;2;686;235;20;0;14;0;0;0;0;0;0;1;2007
MT;VILA RICA;4383;479;0;166;18;316;107;0;8;3;2647;561;17;0;21;36;0;2;0;0;0;2;2007
PA;ABAETETUBA;6759;1543;0;197;12;152;203;12;6;13;2792;1647;127;0;21;25;0;1;0;0;0;8;2007
PA;ABEL FIGUEIREDO;420;79;0;28;4;52;14;0;0;5;178;46;3;0;8;3;0;0;0;0;0;0;2007
PA;ACARA;586;91;0;52;4;33;21;0;0;2;310;45;19;0;1;6;0;0;0;0;0;2;2007
PA;AFUA;5;1;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2007
PA;AGUA AZUL DO NORTE;679;56;0;31;0;33;13;0;0;4;461;75;5;0;1;0;0;0;0;0;0;0;2007
PA;ALENQUER;2018;374;0;97;0;144;86;0;0;2;1145;143;26;0;1;0;0;0;0;0;0;0;2007
PA;ALMEIRIM;1984;852;0;169;9;150;133;0;0;8;382;172;73;0;8;25;0;0;0;0;0;3;2007
PA;ALTAMIRA;15981;2559;0;757;3;961;587;1;5;94;7756;3133;42;0;22;20;2;0;0;0;0;39;2007
PA;ANAJAS;25;1;0;0;0;2;1;0;0;0;14;7;0;0;0;0;0;0;0;0;0;0;2007
PA;ANANINDEUA;45195;24754;0;3054;421;2288;2267;64;44;260;7930;982;968;0;462;1556;6;1;0;2;3;133;2007
PA;ANAPU;544;28;0;30;1;35;25;0;0;8;350;63;2;0;1;0;0;0;0;0;0;1;2007
PA;AUGUSTO CORREA;673;215;0;29;0;45;24;0;0;3;301;23;30;0;3;0;0;0;0;0;0;0;2007
PA;AURORA DO PARA;722;168;0;40;0;30;14;0;0;0;403;17;39;0;11;0;0;0;0;0;0;0;2007
PA;AVEIRO;28;0;0;2;0;3;1;0;0;0;21;0;0;0;0;1;0;0;0;0;0;0;2007
PA;BAGRE;17;1;0;1;0;0;0;0;0;0;13;2;0;0;0;0;0;0;0;0;0;0;2007
PA;BAIAO;424;49;0;26;2;17;11;0;0;0;247;68;3;0;0;1;0;0;0;0;0;0;2007
PA;BANNACH;245;20;0;12;1;14;10;0;0;0;176;11;0;0;1;0;0;0;0;0;0;0;2007
PA;BARCARENA;8093;3442;0;553;85;423;426;10;16;133;1571;788;445;0;47;120;0;1;0;3;0;30;2007
PA;BELEM;214170;140413;0;6503;505;12404;11776;147;182;1042;28392;5092;2265;0;2531;1439;80;9;0;6;14;1370;2007
PA;BELTERRA;463;103;0;24;0;25;14;0;0;2;205;81;8;0;1;0;0;0;0;0;0;0;2007
PA;BENEVIDES;2829;1046;0;325;68;178;102;1;1;14;715;144;69;0;51;104;0;0;0;0;0;11;2007
PA;BOM JESUS DO TOCANTINS;751;112;0;46;0;54;15;0;0;13;425;70;4;0;9;1;0;0;0;0;0;2;2007
PA;BONITO;297;55;0;21;3;14;11;2;0;0;137;22;26;0;1;5;0;0;0;0;0;0;2007
PA;BRAGANCA;5844;1875;0;285;4;402;162;1;0;22;2278;650;122;0;29;7;1;0;0;0;0;6;2007
PA;BRASIL NOVO;1385;77;0;92;1;75;43;1;0;26;922;144;2;0;0;0;0;0;0;0;0;2;2007
PA;BREJO GRANDE DO ARAGUAIA;252;36;0;8;0;15;3;0;0;6;143;35;4;0;2;0;0;0;0;0;0;0;2007
PA;BREU BRANCO;2206;303;0;205;24;159;43;0;1;9;1103;255;36;0;14;50;0;0;0;0;0;4;2007
PA;BREVES;1212;207;0;11;0;35;14;0;0;0;613;322;4;0;5;0;0;0;0;0;0;1;2007
PA;BUJARU;474;83;0;24;2;30;12;0;0;2;268;36;5;0;4;7;0;0;0;0;0;1;2007
PA;CACHOEIRA DO ARARI;69;9;0;4;0;4;5;0;0;2;31;8;6;0;0;0;0;0;0;0;0;0;2007
PA;CACHOEIRA DO PIRIA;319;93;0;16;0;19;12;2;0;2;140;24;10;0;1;0;0;0;0;0;0;0;2007
PA;CAMETA;2497;275;0;68;3;64;41;0;1;1;1732;281;29;0;1;1;0;0;0;0;0;0;2007
PA;CANAA DOS CARAJAS;2651;356;0;147;15;225;41;0;0;35;1435;308;64;0;5;15;3;0;0;0;0;2;2007
PA;CAPANEMA;8203;2432;0;527;74;429;270;0;0;15;2899;1229;85;0;118;115;2;0;0;0;0;8;2007
PA;CAPITAO POCO;2912;476;0;248;1;145;45;0;0;11;1613;307;42;0;15;4;0;0;0;0;0;5;2007
PA;CASTANHAL;24434;7919;0;1865;192;1661;889;7;23;113;8021;2460;246;0;661;299;8;2;0;0;0;68;2007
PA;CHAVES;5;2;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2007
PA;COLARES;117;39;0;3;0;8;4;0;0;1;47;15;0;0;0;0;0;0;0;0;0;0;2007
PA;CONCEICAO DO ARAGUAIA;6396;1119;0;265;2;477;146;1;4;19;3085;1153;57;0;60;6;0;0;0;0;0;2;2007
PA;CONCORDIA DO PARA;1052;154;0;80;2;39;39;0;0;0;603;97;19;0;12;5;0;0;0;0;0;2;2007
PA;CUMARU DO NORTE;231;8;0;9;0;9;2;0;0;0;177;20;4;0;2;0;0;0;0;0;0;0;2007
PA;CURIONOPOLIS;1393;122;0;51;2;100;38;0;0;72;771;232;2;0;0;3;0;0;0;0;0;0;2007
PA;CURRALINHO;29;2;0;1;0;1;0;0;0;0;20;4;1;0;0;0;0;0;0;0;0;0;2007
PA;CURUA;31;2;0;0;0;3;1;0;0;0;23;2;0;0;0;0;0;0;0;0;0;0;2007
PA;CURUCA;640;156;0;41;1;49;28;0;0;3;302;43;10;0;7;0;0;0;0;0;0;0;2007
PA;DOM ELISEU;3741;607;0;408;34;254;90;0;0;30;1526;633;20;0;49;80;0;0;0;0;0;10;2007
PA;ELDORADO DOS CARAJAS;1650;154;0;87;2;65;29;0;0;18;1067;215;4;0;7;2;0;0;0;0;0;0;2007
PA;FARO;12;3;0;2;0;1;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;2007
PA;FLORESTA DO ARAGUAIA;1100;55;0;57;23;52;23;0;0;2;715;109;2;0;3;59;0;0;0;0;0;0;2007
PA;GARRAFAO DO NORTE;424;85;0;51;1;32;9;0;0;3;205;28;8;0;1;1;0;0;0;0;0;0;2007
PA;GOIANESIA DO PARA;2313;274;0;222;26;160;63;0;0;9;985;495;18;0;18;39;0;0;0;0;0;4;2007
PA;GURUPA;26;2;0;2;0;1;0;0;0;0;18;3;0;0;0;0;0;0;0;0;0;0;2007
PA;IGARAPE-ACU;1342;288;0;97;2;82;45;0;0;45;566;158;43;0;14;0;2;0;0;0;0;0;2007
PA;IGARAPE-MIRI;867;213;0;47;2;18;36;1;1;8;397;121;16;0;3;3;0;0;0;0;0;1;2007
PA;INHANGAPI;266;63;0;21;4;17;8;2;0;0;111;14;20;0;3;3;0;0;0;0;0;0;2007
PA;IPIXUNA DO PARA;708;148;0;65;3;35;15;0;0;2;382;43;10;0;3;2;0;0;0;0;0;0;2007
PA;IRITUIA;816;168;0;42;5;56;13;0;0;3;448;39;26;0;11;5;0;0;0;0;0;0;2007
PA;ITAITUBA;10076;2219;0;512;23;875;474;0;1;30;4133;1684;41;0;14;52;3;0;0;1;0;14;2007
PA;ITUPIRANGA;1699;213;0;105;2;106;50;0;0;69;824;305;12;0;4;7;0;0;0;0;0;2;2007
PA;JACAREACANGA;79;6;0;7;0;11;5;0;0;0;41;9;0;0;0;0;0;0;0;0;0;0;2007
PA;JACUNDA;6515;613;0;488;44;455;146;1;1;15;3314;1279;28;0;59;64;0;0;0;0;0;8;2007
PA;JURUTI;245;27;0;20;0;36;22;0;0;2;121;16;0;0;0;0;0;0;0;1;0;0;2007
PA;LIMOEIRO DO AJURU;14;3;0;0;0;0;1;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;2007
PA;MAE DO RIO;3371;606;0;243;14;151;62;0;0;9;1907;289;40;0;28;16;0;0;0;0;0;6;2007
PA;MAGALHAES BARATA;80;8;0;9;0;9;4;0;0;1;40;5;4;0;0;0;0;0;0;0;0;0;2007
PA;MARABA;36336;10398;0;2409;281;3089;1231;16;38;149;13809;3816;314;0;352;332;4;1;0;3;3;91;2007
PA;MARACANA;287;63;0;13;0;16;17;0;0;10;130;29;8;0;0;0;0;0;0;0;0;1;2007
PA;MARAPANIM;492;150;0;27;0;28;21;0;0;8;206;27;14;0;10;0;0;0;0;0;0;1;2007
PA;MARITUBA;5828;2404;0;486;116;279;247;1;1;60;1478;283;160;0;97;201;0;0;0;0;0;15;2007
PA;MEDICILANDIA;1658;130;0;132;3;92;72;0;0;9;1129;76;10;0;1;3;0;0;0;0;0;1;2007
PA;MELGACO;18;2;0;1;0;0;0;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;2007
PA;MOCAJUBA;370;39;0;9;0;22;7;0;0;1;255;31;6;0;0;0;0;0;0;0;0;0;2007
PA;MOJU;1728;299;0;98;3;71;42;3;1;6;906;178;86;0;20;13;0;0;0;0;0;2;2007
PA;MONTE ALEGRE;4191;590;0;170;1;295;119;0;0;3;2485;438;80;0;4;5;0;0;0;0;0;1;2007
PA;MUANA;46;5;0;0;0;2;0;0;0;1;28;10;0;0;0;0;0;0;0;0;0;0;2007
PA;NOVA ESPERANCA DO PIRIA;351;54;0;39;1;27;9;0;0;2;180;30;8;0;1;0;0;0;0;0;0;0;2007
PA;NOVA IPIXUNA;967;120;0;111;12;72;20;0;0;2;486;110;19;0;4;11;0;0;0;0;0;0;2007
PA;NOVA TIMBOTEUA;544;159;0;32;0;38;33;0;0;6;231;28;9;0;5;3;0;0;0;0;0;0;2007
PA;NOVO PROGRESSO;1480;126;0;79;7;135;55;0;0;1;822;228;7;0;10;7;0;0;0;0;0;3;2007
PA;NOVO REPARTIMENTO;3668;240;0;235;8;250;75;0;0;15;2397;417;16;0;4;8;0;0;0;0;0;3;2007
PA;OBIDOS;1677;433;0;119;0;199;113;0;0;0;573;215;23;0;0;0;0;0;0;0;1;1;2007
PA;OEIRAS DO PARA;57;3;0;4;0;2;1;0;0;1;36;10;0;0;0;0;0;0;0;0;0;0;2007
PA;ORIXIMINA;2830;995;0;210;5;299;196;0;1;6;811;276;14;0;4;8;0;0;0;0;2;3;2007
PA;OUREM;605;149;0;60;2;36;14;0;0;1;282;43;13;0;3;1;0;0;0;0;0;1;2007
PA;OURILANDIA DO NORTE;2455;170;0;71;2;115;41;0;0;2;1649;394;5;0;2;2;0;0;0;0;0;2;2007
PA;PACAJA;1880;88;0;74;1;98;44;0;0;4;1353;212;2;0;2;2;0;0;0;0;0;0;2007
PA;PALESTINA DO PARA;156;18;0;13;0;8;3;0;0;8;86;19;1;0;0;0;0;0;0;0;0;0;2007
PA;PARAGOMINAS;12124;2552;0;968;179;1063;341;2;3;14;5002;1196;88;0;212;460;2;1;0;0;1;40;2007
PA;PARAUAPEBAS;15399;3760;0;783;40;1188;405;3;6;418;6373;2135;112;0;108;40;1;3;0;0;1;23;2007
PA;PAU D'ARCO;376;25;0;9;0;10;4;0;0;5;287;35;0;0;1;0;0;0;0;0;0;0;2007
PA;PEIXE-BOI;251;122;0;17;0;13;7;0;0;0;66;14;10;0;2;0;0;0;0;0;0;0;2007
PA;PICARRA;203;9;0;8;0;12;8;0;0;1;127;36;2;0;0;0;0;0;0;0;0;0;2007
PA;PLACAS;201;14;0;27;0;16;5;0;0;1;114;23;1;0;0;0;0;0;0;0;0;0;2007
PA;PONTA DE PEDRAS;110;18;0;2;0;3;2;0;0;0;52;33;0;0;0;0;0;0;0;0;0;0;2007
PA;PORTEL;321;33;0;11;0;10;8;0;0;0;169;89;0;0;0;1;0;0;0;0;0;0;2007
PA;PORTO DE MOZ;216;34;0;9;0;12;4;0;0;0;114;43;0;0;0;0;0;0;0;0;0;0;2007
PA;PRAINHA;230;27;0;11;0;25;9;0;0;0;124;33;1;0;0;0;0;0;0;0;0;0;2007
PA;PRIMAVERA;253;85;0;9;1;26;7;0;0;0;99;16;6;0;3;1;0;0;0;0;0;0;2007
PA;QUATIPURU;139;46;0;3;0;17;8;1;0;1;43;6;12;0;2;0;0;0;0;0;0;0;2007
PA;REDENCAO;19249;3086;0;699;37;1239;300;0;8;44;10481;3032;63;0;140;69;0;0;0;0;0;51;2007
PA;RIO MARIA;2662;352;0;163;7;236;67;0;0;39;1389;363;11;0;18;11;0;0;0;0;0;6;2007
PA;RONDON DO PARA;5801;846;0;371;80;379;155;0;1;33;2843;920;12;0;56;99;0;0;0;0;0;6;2007
PA;RUROPOLIS;1159;67;0;113;0;84;34;0;0;3;684;164;8;0;0;1;0;0;0;0;0;1;2007
PA;SALINOPOLIS;1668;404;0;98;1;87;60;1;1;13;707;231;35;0;20;0;3;0;0;0;0;7;2007
PA;SALVATERRA;401;93;0;16;0;9;24;0;0;13;184;49;13;0;0;0;0;0;0;0;0;0;2007
PA;SANTA BARBARA DO PARA;515;176;0;33;8;30;35;1;0;7;164;27;18;0;9;5;0;0;0;0;0;2;2007
PA;SANTA CRUZ DO ARARI;19;3;0;1;0;0;1;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;2007
PA;SANTA ISABEL DO PARA;4564;1526;0;417;23;306;280;2;1;16;1325;454;93;0;68;42;0;0;0;2;0;9;2007
PA;SANTA LUZIA DO PARA;920;224;0;73;5;60;20;1;0;6;434;57;27;0;8;4;0;0;0;0;0;1;2007
PA;SANTA MARIA DAS BARREIRAS;294;28;0;21;0;23;9;0;0;0;186;20;6;0;0;0;0;0;0;0;0;1;2007
PA;SANTA MARIA DO PARA;1884;448;0;166;5;100;73;0;0;23;803;188;35;0;40;1;0;0;0;0;0;2;2007
PA;SANTANA DO ARAGUAIA;3313;250;0;88;2;137;41;0;0;10;2319;443;11;0;8;1;0;0;0;0;0;3;2007
PA;SANTAREM;34020;12934;0;1772;49;2562;1515;12;45;59;12467;1674;433;1;112;241;5;2;0;4;3;130;2007
PA;SANTAREM NOVO;111;32;0;6;0;6;1;0;0;1;55;4;6;0;0;0;0;0;0;0;0;0;2007
PA;SANTO ANTONIO DO TAUA;976;251;0;73;0;66;46;0;1;28;353;73;75;0;9;0;0;0;0;0;0;1;2007
PA;SAO CAETANO DE ODIVELAS;253;74;0;14;0;24;19;0;0;0;91;28;1;0;2;0;0;0;0;0;0;0;2007
PA;SAO DOMINGOS DO ARAGUAIA;1711;195;0;90;0;84;22;0;0;22;982;296;13;0;6;0;0;0;0;0;0;1;2007
PA;SAO DOMINGOS DO CAPIM;470;104;0;37;0;27;17;0;0;1;254;17;12;0;1;0;0;0;0;0;0;0;2007
PA;SAO FELIX DO XINGU;3848;172;0;104;0;109;24;0;0;3;2860;562;8;0;4;1;1;0;0;0;0;0;2007
PA;SAO FRANCISCO DO PARA;529;121;0;19;3;27;39;1;0;34;227;34;18;0;6;0;0;0;0;0;0;0;2007
PA;SAO GERALDO DO ARAGUAIA;1625;98;0;77;1;81;30;0;0;7;1052;263;11;0;3;2;0;0;0;0;0;0;2007
PA;SAO JOAO DA PONTA;74;14;0;2;0;8;5;0;0;3;33;1;5;0;1;0;0;0;0;0;0;2;2007
PA;SAO JOAO DE PIRABAS;292;100;0;14;0;19;14;0;0;7;105;20;5;0;8;0;0;0;0;0;0;0;2007
PA;SAO JOAO DO ARAGUAIA;239;56;0;9;0;24;10;0;0;14;106;13;7;0;0;0;0;0;0;0;0;0;2007
PA;SAO MIGUEL DO GUAMA;3188;635;0;291;9;163;59;2;0;14;1680;228;54;0;35;11;0;0;0;0;0;7;2007
PA;SAO SEBASTIAO DA BOA VISTA;14;2;0;0;0;0;2;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;2007
PA;SAPUCAIA;450;64;0;17;0;47;10;0;0;2;270;33;3;0;3;1;0;0;0;0;0;0;2007
PA;SENADOR JOSE PORFIRIO;153;15;0;12;3;13;1;0;0;0;77;31;0;0;0;0;0;0;0;0;0;1;2007
PA;SOURE;673;145;0;23;0;25;21;0;1;2;351;97;7;0;1;0;0;0;0;0;0;0;2007
PA;TAILANDIA;5171;768;0;441;76;343;128;0;0;19;2528;682;31;0;47;99;0;0;0;0;0;9;2007
PA;TERRA ALTA;237;62;0;12;0;13;17;0;0;10;93;18;11;0;1;0;0;0;0;0;0;0;2007
PA;TERRA SANTA;30;3;0;6;0;5;1;0;0;1;10;3;1;0;0;0;0;0;0;0;0;0;2007
PA;TOME-ACU;3561;654;0;303;50;304;159;0;0;7;1514;382;59;0;41;84;0;0;0;0;0;4;2007
PA;TRACUATEUA;344;122;0;17;2;36;15;0;0;3;121;11;15;0;2;0;0;0;0;0;0;0;2007
PA;TRAIRAO;489;44;0;58;2;53;18;0;0;1;249;59;1;0;2;2;0;0;0;0;0;0;2007
PA;TUCUMA;7388;546;0;297;16;342;81;0;1;10;5132;894;29;0;22;13;0;0;0;0;0;5;2007
